NAME	CD8	CD4	Fibroblast	Macrophage	B	Malignant	Mast	Dendritic	Myocyte	Endothelial
EIF2B5	1	1	1	1	1	43.4285538677249	1	1	1	87.3166716139366
EIF2D	1	1	1	106.692387662904	1	33.612509043008	1	1	20.1032676870804	1
EIF3J	1	1	1	1	54.7113259230474	39.7507412750045	1	1	4.53295445325394	11.7257563952973
ELF1	464.623515420688	563.566289173518	1	62.5594506198836	60.8506999305931	26.5999451446889	278.33959010551	61.8510197589883	1	116.786696506269
ELF3	1	1	1	1	1	66.6842948238121	1	1	1	1
ELK2AP	1	1	1	1	27436.5984143086	1	1	1	1	1
ELL	1	1	1	1	87.9031817035433	1	1	1	61.7442208446893	1
ELMO2	1	1	1	1	1	25.8488690929263	80.6628914114089	129.522280891302	1	1
ELN	1	1	63.5988964189407	1	1	1	1	1	69.9771637147751	1
ELOF1	1	1	68.5911196183515	36.0387485905541	81.415204313528	139.410233434051	1	1	1	1
ELOVL1	1	1	97.1232078777088	150.73549906147	1	197.031009663811	1	1	1	378.564827535407
ELOVL5	231.314307912562	216.247251943184	171.636396786943	1	1	34.9725701958791	310.074738127458	1	1	45.1380003788723
ELOVL7	1	1	1	1	1	1	1	1	1	66.701119225247
ELTD1	1	1	1	1	1	1	1	1	1	364.600181877051
EMB	233.215730309505	217.018408305314	1	33.5589460550836	1	1	1	113.381739706927	1	1
EMCN	1	1	1	1	1	1	1	1	1	162.351147155542
EMG1	1	1	91.1904677485348	40.5196142757105	1	143.59300191366	1	1	1	1
EML4	195.982026563882	347.62490813034	1	58.7797171808393	1	15.0111319119849	1	32.7347080459557	1	24.1283590238825
EMP1	1	1	126.495301837511	73.6761016749696	1	109.581518562843	1	1	1	829.424849355573
EMR2	1	1	1	18.086431731621	1	1	159.647900746633	1	1	1
ENDOD1	1	1	91.1334381090649	1	1	37.879009387524	1	1	1	46.1866229351123
ENG	1	1	157.54251515066	73.8423906296103	1	1	1	143.061727745949	1	1494.71326505427
ENO2	1	1	73.9163703283025	1	1	1	1	1	1	1
ENO3	1	1	1	1	1	1	1	145.941950802363	1926.31592508547	1
ENPP2	1	1	78.0129794333293	211.777458733986	1	1	175.024467717039	1	1	143.869649249519
ENPP3	1	1	1	1	1	1	76.8053172388939	1	1	1
ENTPD4	1	90.7884052437383	1	1	33.5105360175503	1	1	1	41.7273344349455	31.3679527231407
EOGT	1	1	1	28.9659699609228	1	1	1	69.0952698662038	89.7099140122299	32.5360935250526
EP300	1	1	1	1	1	1	1	36.4290593032331	1	1
EPAS1	1	1	335.268862255155	1	1	44.4099542479009	92.5400556559359	1	1	1159.11641169602
EPB41	95.1303987998788	179.765800525314	1	1	1	1	1	1	1	1
EPB41L2	1	1	59.6855902112793	1	1	1	1	57.4748814958118	1	1
EPB41L3	1	1	1	38.3791866055494	1	1	1	1	1	1
EPCAM	1	1	1	1	1	95.8385785310092	1	1	1	1
EPHA3	1	1	48.8195362314338	1	1	1	1	1	1	1
EPM2AIP1	1	1	1	1	64.4783296205324	1	27.6077924047364	12.1004006666619	1	1
EPS8	1	1	235.730552608592	1	1	1	1	1	66.8495795024233	50.94580615533
EPS8L2	1	1	1	1	1	44.0905434545529	1	1	1	1
EPSTI1	1	1	1	76.5431831160896	1	40.0044542805597	1	184.48689572115	1	1
ERAP1	150.55850608686	1	1	66.6306250356848	47.6524276773693	21.884695019239	28.2443638839581	155.044288318428	1	1
ERAP2	109.006651869639	190.269874651128	1	1	54.2980030417236	22.4382727427695	1	1	1	84.8323186566237
ERCC5	1	151.666195098568	1	1	1	1	1	34.5232215983412	1	1
ERG	1	1	1	1	1	1	55.8459941562963	1	1	79.3593767456322
ERICH1	1	1	1	1	1	1	1	644.118038378539	1	52.7644123850753
ERLEC1	1	1	126.704853151086	1	401.297500622838	51.3904851542272	1	89.9993640386929	1	51.9216572014555
ERLIN1	1	1	1	1	1	56.8340343679619	1	1	1	1
ERN1	1	1	1	1	28.6073164896199	1	1	22.7125640607178	1	1
ERO1L	1	1	1	1	1	87.9305518321919	1	1	1	1
ERRFI1	1	1	213.155122748408	132.453248326049	1	148.521596799441	1	1	1	152.026238739218
ERVK13.1	1	1	1	1	1	1	1	13.5091036986838	1	1
ESAM	1	1	205.360739146706	1	1	1	1	1	1	1571.60518855373
ESRG	1	1	1	1	1	53.6591306405515	36.8095590406804	1	1	1
ESRP1	1	1	1	1	1	91.2108749191344	1	1	1	1
ETS1	167.55809041934	205.407776693251	1	1	1	1	1	1	1	34.0909149894008
ETV3	1	1	1	1	1	1	1	83.6468972003946	1	1
ETV5	1	1	1	31.2259536895698	1	1	1	1	1	1
ETV6	1	1	52.49188320661	58.0409484690856	44.9898436202147	13.8741775479397	112.241900162579	137.0380088829	1	1
EVA1C	1	1	1	1	1	1	1	1	1	102.056999081382
EVI2A	98.0348912796891	160.552377898219	1	26.206645563611	1	1	36.6389404776129	1	1	1
EVI2B	273.023093628934	249.210326957415	1	164.064499927572	149.645277105899	1	57.0230884180869	1	1	1
EVL	244.904521351046	197.899324740513	1	1	1	1	1	1	1	65.3028233794598
EXOC3	1	1	1	1	1	30.8255820557966	55.8167587855371	1	86.8952281502572	1
EXOC7	1	1	68.3187916641421	46.9766413428307	1	35.2008503412297	1	1	150.23902441932	34.4712479572464
EXOSC1	1	1	1	80.9060735623773	53.4699538675344	59.3574933755706	72.4635653313453	1	1	1
EXOSC4	1	1	1	1	1	201.185423855875	1	5.86124507264831	76.9923372877356	106.456679332735
EXOSC5	1	1	1	46.6506760482096	1	114.010939154537	97.3423635961482	1	1	1
EXOSC6	44.4003392238186	55.6672657951893	1	1	1	15.8066619922904	1	1	29.8579214621939	18.6845349277575
EXOSC7	1	1	1	78.1561963261601	1	108.484991515426	1	73.6335789683546	1	1
EXTL3	1	1	1	1	1	1	42.3831745400427	1	1	1
F13A1	1	1	1	1396.23078296037	1	1	1	1	107.059886967233	1
F2R	1	1	138.960913403467	1	1	1	1	1	1	254.720831902782
F2RL1	1	1	1	1	1	78.7515390552908	1	1	1	1
F2RL3	1	1	1	1	1	1	1	1	1	157.98434072326
F3	1	1	41.6307170698955	1	1	145.222665408851	1	1	1	1
FAAH2	1	1	1	1	74.496315252506	1	1	1	1	1
FABP3	1	1	1	52.7778287107504	1	1	1	1	543.421100300843	1
FABP4	1	1	100.980130463157	1	1	821.245398467371	1	1	1	1
FABP5	291.794707322306	1	137.152558207446	65.5069765809675	1	5288.96705678568	1	101.523844265036	1	326.559063818376
FADD	1	1	1	1	1	235.40368836029	1	1	1	36.7289653714951
FADS1	1	1	60.4801137230684	17.998035045945	1	1	86.0670990634801	1	1	1
FADS2	1	1	1	1	1	1	61.9889642820956	1	1	1
FAH	1	1	1	1	1	53.0231783635459	1	1	1	1
FAHD1	1	1	1	1	1	86.9818203645641	1	1	1	43.7535299736646
FAIM	1	1	1	1	1	52.2789395179728	1	1	1	1
FAIM3	185.354542649839	467.896648409212	1	1	1	1	1	1	1	1
FAM102A	147.420368023715	1	1	1	106.919953155256	1	1	1	1	1
FAM103A1	1	1	51.2118628574967	1	1	78.990323621737	1	107.939081669416	144.092059669753	1
FAM104A	157.2066165578	1	56.9775505549314	1	1	40.1224315248599	1	1	1	43.5411895419287
FAM105A	1	1	1	100.744304182181	1	1	44.2041397913091	1	1	1
FAM107A	1	1	1	1	1	1	1	1	1	210.570119412129
FAM107B	164.191333613831	193.085275087526	1	1	101.097727135925	1	27.6731441506037	23.1288214004746	1	1
FAM108B1	1	1	1	1	1	1	1	1	1	60.2787102725702
FAM110A	1	1	1	74.6661249094323	1	23.0492872970625	91.5586578747258	1	1	1
FAM110B	1	1	41.7617561879856	1	1	1	1	1	1	1
FAM118A	155.781974190824	1	1	1	1	1	1	189.26875965075	1	1
FAM129A	132.526403773029	68.14583121599	45.4901231884714	1	1	1	1	61.6537291111874	1	1
FAM134B	1	1	1	1	1	1	1	1	329.955333563555	1
FAM134C	1	133.738121223568	59.8643411598505	1	33.241612675835	40.4589113872605	1	1	1	1
FAM136A	1	1	1	1	111.366696800216	73.3002739602654	1	1	1	9.27633744682712
FAM13A	1	1	1	1	62.5872985543552	1	1	115.944194039581	88.277803294527	1
FAM13B	1	1	1	1	1	1	1	1	21.2819001654048	1
FAM13C	1	1	83.0786786242808	1	1	1	1	1	76.3127450425476	1
FAM167B	1	1	1	1	1	1	1	1	1	227.280691966902
FAM173A	1	1	1	99.3432026251495	1	1	1	1	1	1
FAM174A	1	1	1	1	1	33.3883158997244	1	1	108.96994127614	50.1251264430602
FAM174B	1	1	1	1	1	1	1	1	70.814172230942	1
FAM178A	1	1	1	57.452755415162	1	1	1	1	1	1
FAM188A	1	1	1	1	1	1	45.0843692222818	1	1	1
FAM198B	1	1	1	24.6460056695326	1	1	1	1	1	128.062243476166
FAM206A	1	1	1	1	1	79.5746759351597	1	1	1	1
FAM207A	1	1	1	1	1	25.2841223660259	1	1	1	66.8097053119941
FAM213A	1	1	53.5923526819803	1	1	228.884737109045	1	1	1	267.437771656664
FAM214B	1	1	1	1	1	1	1	22.5109279921553	1	36.5783649409826
FAM215A	1	1	1	1	21.7444159517831	1	1	1	1	1
FAM21C	1	1	1	138.920494161783	1	1	1	74.6209732338314	1	1
FAM222B	1	1	1	1	1	1	1	1	24.8849214818609	1
FAM26F	1	1	1	1047.59652901675	1	1	1	1	1	1
FAM3C	1	1	1	30.4547599581322	93.3684979428904	29.3559051168499	1	1	1	66.9563303868718
FAM43A	1	1	1	1	1	1	1	1	1	84.5743881856998
FAM46C	482.65302039017	584.624661838462	49.805002133401	1	1019.45627324788	1	1	76.4128693184249	1	1
FAM49A	1	1	1	191.474113954762	203.828772063016	1	1	499.438522205354	1	1
FAM53B	1	1	1	1	1	1	33.3445064312578	1	1	1
FAM53C	1	1	1	41.8626393409518	52.5520981032896	1	151.613661115442	1	1	1
FAM60A	127.213534502595	1	1	1	56.6145592315171	70.4316332087823	1	327.876443750771	1	81.0021460212121
FAM65B	234.993734796469	244.153668359237	1	1	1	1	1	1	1	1
FAM69A	1	1	1	1	80.9826551955906	42.386220136969	1	43.4421357362409	1	1
FAM69B	1	1	1	1	1	1	1	1	1	58.5878392354181
FAM73A	1	1	1	1	1	1	1	1	32.0981864266644	1
FAM83A	1	1	1	1	1	208.791782210427	1	1	1	1
FAM96A	1	1	1	133.554553605452	134.230556491279	142.538897332877	1	286.957272258283	48.6314226498088	37.2888087008693
FAM98A	1	1	1	1	1	24.3848248560777	1	1	110.78734027696	53.8118204015345
FAP	1	1	99.526453010124	1	1	1	1	1	1	1
FARP2	1	1	1	1	1	1	1	29.3581976507077	1	21.8954803520567
FARSB	1	1	58.7877497915835	1	1	103.278242754331	1	1	30.9137849354687	1
FAS	163.466553163704	186.206547995663	101.423926398644	1	1	34.8707497377049	1	1	1	1
FBLN1	1	1	548.453564497738	1	1	70.6222081077014	1	1	102.738858871195	1
FBLN2	1	1	188.892823378606	1	1	1	1	1	1	1
FBLN5	1	1	143.376072343806	1	1	1	1	1	1	1
FBP1	1	1	1	153.498143780253	1	1	91.9621682362472	1	1	1
FBXL15	1	1	1	35.651665778899	55.3757310946178	1	1	1	1	6.47515249974249
FBXL5	1	1	126.92640863456	82.5567385035395	1	42.4147875522852	148.418588331295	1	354.971410519344	55.077919927464
FBXO10	1	1	1	1	1	1	1	1	86.0622748024314	1
FBXO18	1	1	1	8.33207860119771	54.5943515015488	1	1	1	1	16.5401906290601
FBXO2	1	1	1	1	1	86.5808232493972	1	1	1	1
FBXO3	1	1	1	1	1	51.9825852719505	1	1	1	1
FBXO31	1	1	1	1	1	1	1	1	1	126.39185923341
FBXO32	1	1	106.097906510787	1	54.8946521497504	44.5115890207674	1	1	152.571183301196	1
FBXO34	1	190.096167959005	1	1	1	24.793010684426	176.237353175075	7.57789474267496	74.9820758152027	1
FBXW11	1	1	46.5269089890695	1	39.7509066370005	1	1	20.9218902382023	104.949281120282	17.450743894118
FBXW2	1	1	1	25.6761867822524	1	15.8719987905583	1	49.7842815831817	1	18.2652190865661
FBXW7	1	1	1	1	161.29617218855	17.4614898845721	1	1	85.6059176366899	1
FBXW9	1	1	1	1	1	102.396177570117	1	1	8.02561387753902	1
FCAR	11.1475448813601	12.9954968626111	1	241.309399029959	1	1	1	1	1	1
FCER1A	1	1	1	296.181592752557	1	1	798.224691568391	1	1	1
FCER1G	1	1	1	3720.25017686056	1	1	2178.60899693578	234.947011776332	1	1
FCGR1A	1	1	1	138.385876694608	1	1	1	1	1	1
FCGR1B	1	1	1	40.8555739349666	1	1	1	1	1	1
FCGR2A	1	1	1	2380.44669275467	1	1	138.671747842444	1	1	1
FCGR2B	1	1	1	422.152960900768	184.879855743197	1	1	1	1	1
FCGR2C	1	1	1	115.509420141694	1	1	1	1	1	1
FCGR3A	1	1	1	1727.5314472883	1	1	1	1	1	1
FCGRT	1	1	201.761538189139	2010.31229440285	99.412334463479	61.4242021350541	80.458463351746	1	1	583.525127455378
FCHSD2	1	1	1	20.1389986548501	39.540205203337	1	1	1	17.3367903630558	1
FCRL2	1	1	1	1	125.518557242443	1	1	1	1	1
FCRL3	1	177.823201303005	1	1	1	1	1	1	1	1
FCRL5	1	1	1	1	278.59538736808	1	1	1	1	1
FCRLA	1	1	1	1	243.812594802072	1	1	1	1	1
FDPSL2A	28.1371877562227	21.2625753858767	1	1	1	1	1	1	1	1
FDX1	1	1	1	14.7789045290936	1	1	72.7945204675164	61.8166950781491	1	29.6935487632756
FECH	1	1	1	1	1	1	1	1	44.5984282380101	1
FEM1C	1	1	1	1	94.9604904953383	1	33.9900400331444	1	1	120.890824336805
FEN1	1	1	1	1	1	45.733979793093	1	1	1	1
FER	1	1	1	1	1	1	171.235999583534	1	1	1
FERMT2	1	1	91.4699648030578	1	1	1	107.625818649879	1	95.6024723188769	51.3260623594493
FERMT3	149.583609391248	186.757177462668	1	200.353986116925	38.6217579576332	1	194.884260329951	104.593527296434	1	1
FES	1	1	1	423.007604088479	1	1	83.0329254197462	1	1	209.672558473457
FEZ1	1	1	128.837946702213	1	1	1	1	1	1	1
FGD2	1	1	1	74.286228851188	36.1906869310451	1	1	93.878025560315	1	1
FGD3	100.595574614905	238.945766139036	1	1	1	1	1	1	1	1
FGD5	1	1	1	1	1	1	1	1	1	99.5382118676967
FGF13	1	1	1	1	1	1	1	1	104.288774326467	1
FGF7	1	1	113.752598694797	1	1	1	1	1	1	1
FGFBP1	1	1	1	1	1	241.271005908685	1	1	1	1
FGFR1	1	1	43.955525532642	1	1	1	1	1	1	1
FGL2	1	1	1	336.302166713563	1	1	1	1	1	1
FGR	1	1	1	272.436718572412	1	1	1	1	1	86.5034769569852
FHL1	1	1	569.205187537244	1	1	1	247.212304007951	1	2163.30654853377	46.9799545643071
FHL2	1	1	81.3392667390888	1	1	275.922810617592	1	1	423.216805471045	1
FHL3	1	1	73.2506169172104	27.7717903410785	1	25.2557316670012	181.703554236418	1	367.456024594859	1
FHL5	1	1	320.65706947923	1	1	1	1	1	1	1
FIBIN	1	1	85.0093710442533	1	1	1	1	1	1	1
FILIP1	1	1	49.3704807000856	1	1	1	1	1	19.4896789698688	116.586427540856
FILIP1L	1	1	217.580090792766	123.874009154628	1	1	1	100.171554103527	35.0044111597279	106.760454040225
FKBP10	1	1	83.372826180811	1	1	1	1	1	1	97.1008081413413
FKBP11	1	1	1	34.8343418361832	3084.72629573507	43.8486508540664	1	1	1	167.814381628967
FKBP15	1	1	1	71.8519952149254	1	1	1	1	1	1
FKBP8	1	1	29.3012168269573	34.5936971278569	131.607266548477	1	1	1	1	1
FKBP9	1	1	153.117520091008	1	1	209.777109834843	1	1	1	253.981151952737
FLAD1	1	1	1	1	1	91.2169017623225	1	1	1	38.6197761642194
FLI1	1	1	1	40.9034133315697	1	1	1	1	1	82.8318752382305
FLJ21408	1	1	1	1	1	1	40.3761687343704	1	1	1
FLJ34208	1	1	1	103.439694078904	1	1	1	1	1	1
FLJ40292	1	1	1	1	136.660526709429	1	1	43.8071631811726	1	1
FLJ41200	1	1	1	1	1	1	1	1	1	87.5230266818505
FLJ43663	260.379162455148	174.300881497421	31.2228006463928	1	175.302244613704	1	1	170.18654767697	33.2189182721416	1
FLNC	1	1	1	1	1	1	1	1	465.118247415938	1
FLT1	1	1	1	1	1	1	1	1	1	145.966436500937
FLT3	1	1	1	1	1	1	1	386.517653225433	1	1
FLT4	1	1	1	1	1	1	1	1	1	67.8773607285499
FMNL3	1	1	32.329357963071	1	1	1	123.071026937447	1	1	27.8957234711764
FMO2	1	1	92.4447409828698	1	1	1	1	1	1	1
FMOD	1	1	227.328523260502	1	1	1	1	1	1	1
FN1	1	1	1103.08355580271	1	1	1	1	1	2.38194847613084	1
FNBP1	76.0031159056933	87.240529318164	1	1	28.5047722381082	1	1	84.5933839022644	1	1
FNBP1L	1	1	1	1	1	1	1	72.3730865487218	1	94.1336011771819
FNDC3A	1	1	34.294645976167	13.5267162701871	64.4242146422758	1	55.1184835002377	1	1	1
FOLR2	1	1	1	2113.95893462929	1	1	1	1	1	1
FOSL1	1	1	1	1	1	176.768072677928	119.498445072435	1	1	216.631562625072
FOXK2	1	1	1	23.7846427038067	39.5756655223696	1	1	1	1	1
FOXP3	1	100.430889704415	1	1	1	1	1	1	1	1
FOXRED1	1	1	1	1	1	1	1	1	1	103.198154566781
FOXS1	1	1	94.2432565633773	1	1	1	1	1	1	1
FPR1	1	1	1	544.20824228876	1	1	1	1	1	1
FPR3	1	1	1	185.257511768192	1	1	1	1	1	1
FRG1	1	1	41.8668191388284	1	47.922182296565	72.481741802247	65.3248275695741	133.799783076301	1	49.9472812804466
FRMD4B	1	1	1	96.4975489097447	1	29.8835456670485	1	1	1	88.2541297615133
FRMD6	1	1	61.0846262670983	1	1	60.3170471953059	1	1	1	1
FRZB	1	1	238.584031485796	1	1	1	1	1	1	1
FSCN1	1	1	1	1	1	123.417720893296	1	989.943807040993	1	286.341368786968
FST	1	1	1	1	1	31.530097044921	1	1	202.896594191708	1
FSTL1	1	1	477.030788498435	1	1	75.6037343041463	1	1	1	243.334139732272
FSTL3	1	1	78.9316795824505	1	1	50.2627129508909	1	1	1	1
FTSJ2	1	1	1	1	1	72.8880032517141	1	1	1	84.9093050420331
FUCA1	1	1	1	191.526808573072	135.264476935446	1	1	1	260.905932194132	1
FUOM	1	1	1	84.0337488835397	1	1	1	1	1	1
FUT8	1	1	1	1	104.295917544663	1	1	13.8648588780527	1	1
FXYD1	1	1	1	1	1	1	1	1	40.3768208922505	1
FXYD3	1	1	1	1	1	257.471920729319	1	1	1	1
FXYD6	1	1	75.945248153667	1	1	1	1	1	1	1
FYB	341.902598100159	474.834786829213	1	84.2491292402925	1	1	77.9938141773505	1	1	1
FYCO1	1	1	1	1	1	1	1	1	34.265804264719	1
FYN	686.60044302709	512.379647349422	1	1	1	1	1	1	1	45.9562180655396
FZD4	1	1	1	1	1	1	1	1	1	87.6389969102705
FZD6	1	1	1	1	1	110.447206328073	1	1	1	54.6748234585314
G0S2	1	1	1	3703.35683560234	1	606.21733451618	1	849.225407376415	1	1
G3BP2	368.727673284907	233.686061496241	1	31.1014297751712	48.0612641480815	33.2340229916489	64.4677545024635	35.4058533201704	1	59.2783845773565
GAB1	1	1	1	1	90.733635392691	1	1	1	1	1
GAB3	1	1	1	78.6513544760176	1	1	1	1	1	1
GABPB1	1	1	1	1	1	39.1165243599085	182.819044475983	1	1	73.1728197043683
GADD45A	1	1	81.5345689595016	1	342.378940584032	62.2390226343938	1	326.40749215723	199.409683229359	112.829741701174
GAL	1	1	1	1	1	87.1282031397927	1	1	1	1
GALC	1	1	1	1	1	1	244.30309341587	2.80738836196736	72.1438859083496	1
GALE	1	1	1	19.0822041670847	1	97.770070894832	1	1	1	144.061158730777
GALM	168.304876496889	144.571176000742	1	82.4565599154749	1	1	1	1	1	1
GALNT15	1	1	1	1	1	1	1	1	1	94.472614006874
GALNT18	1	1	1	1	1	38.9243956568686	1	1	1	173.054626111755
GALNT3	1	1	1	1	1	48.6549588640703	1	1	1	1
GALNT6	1	1	1	1	1	25.168499334986	126.029901945357	1	1	1
GALT	1	1	1	1	76.0832699802579	1	76.2981990166987	1	17.5804731211919	1
GAMT	1	1	1	1	37.2062326163258	1	1	1	599.740001259872	1
GARS	1	1	85.478176199821	1	108.000668436225	130.122131305366	1	1	45.371100915284	1
GART	1	1	48.4365796411554	10.9959680672544	1	91.0130059068196	1	1	186.419624373429	17.4590108978058
GATA1	1	1	1	1	1	1	121.270191282151	1	1	1
GATA2	1	1	1	1	1	1	802.41130886021	1	1	106.878345629241
GATA3	128.896660110202	119.659252688302	1	1	1	1	1	1	1	1
GATAD2B	58.3073943062467	1	1	1	1	1	1	53.9291270852264	1	1
GATM	1	1	1	69.6835255745618	1	1	1	1	1	1
GATSL3	1	1	1	1	1	1	1	79.6878579661489	1	238.451843602036
GBAS	1	1	69.2607333491939	62.3769278393918	1	135.996327088332	163.36422716488	1	333.000823398742	55.1217232740568
GBE1	1	1	93.8772006857431	1	1	26.8921053627803	88.8722005399725	1	263.707915583992	36.069648816878
GBF1	1	1	30.4545042054627	1	58.3547502515386	19.5548092914479	1	1	8.84045400295777	1
GBGT1	1	1	1	1	1	1	84.7651140650786	55.9899469740985	1	1
GBP4	1	1	1	21.0952758327749	1	1	1	155.547117092813	1	69.0494040895868
GBP5	175.878522939613	162.07784000518	1	105.086455648059	101.545339997841	1	1	1	1	1
GCC2	91.6075314387454	90.4657047551784	1	1	1	1	17.9101443980706	48.2621340915987	18.7851980087187	37.2299159081677
GCDH	1	1	1	1	1	107.604182607681	1	1	1	69.7564192015526
GCH1	1	1	1	86.5208475526931	1	1	1	1	1	1
GCHFR	291.373033536237	1	1	1	1	1	1	1	1	1
GCNT1	1	1	1	48.0246058234532	1	1	1	1	1	1
GCSAM	1	1	1	1	1	1	1	207.028323476751	1	1
GCSAML	1	1	1	1	1	1	78.1576939835416	1	1	1
GCSH	1	1	1	1	1	62.6903917201508	1	1	1	1
GDPD1	24.6555142186264	16.0837103707689	1	1	1	1	1	1	1	1
GEM	1	1	1534.70909251609	1	1	151.403139324845	1	332.417602377931	1	1
GEMIN6	1	1	1	1	1	44.6677523615745	1	1	1	1
GEMIN7	1	1	1	1	64.0834061790108	42.5705054443893	1	1	1	1
GFOD2	1	1	1	1	1	35.4356006087214	1	1	1	125.458490861236
GFPT1	1	1	1	1	56.8514957964172	16.404851001889	1	13.3192864199949	1	1
GFPT2	1	1	167.09958649338	1	1	1	1	1	1	1
GFRA2	1	1	1	96.2671773241954	1	1	1	1	1	1
GGA1	1	1	1	1	1	22.9911687854818	1	37.0015630240267	1	92.3641629068335
GGA2	196.85843998619	1	1	1	21.6254322996297	19.5970702994618	1	1	45.7812006943178	1
GGCT	1	1	77.3240539065241	66.7916175868272	1	190.494749586255	1	1	19.3383822170036	1
GGH	1	1	1	1	1	105.250244653943	1	51.2945357739063	1	1
GGT5	1	1	409.037904780258	1	1	1	1	1	1	253.682632666256
GGTA1P	1	1	1	284.659007290985	1	1	1	1	1	1
GID8	1	1	1	1	28.9144118606762	21.0069551637444	1	1	1	1
GIGYF2	1	1	1	1	1	1	61.4058937527059	1	1	1
GIMAP1	1	1	1	18.1048208592107	1	1	1	1	1	76.2434813124893
GIMAP4	228.12966075138	204.489337922812	1	247.303983690706	1	1	1	1	1	410.752565866691
GIMAP5	1	1	1	365.084112475119	1	1	1	1	1	100.441473179731
GIMAP6	1	1	1	64.9988135451474	1	1	1	1	1	115.245019560441
GIMAP7	504.406669026623	385.191023925871	1	1	1	1	1	1	1	296.943210180725
GINM1	1	1	180.01144707933	1	1	102.932187696359	1	1	14.6386328754118	159.372529970014
GINS2	1	1	1	1	1	54.9064314558295	1	1	1	1
GIT2	1	1	56.6361100848197	178.90474156725	1	27.6513333081974	1	54.7953232962775	1	103.880687620766
GJA1	1	1	1	1	1	65.8051524964638	1	1	1	103.527913645827
GJA4	1	1	343.345549213537	1	1	1	1	1	1	1
GJB2	1	1	1	1	107.246211936623	750.132593238476	1	1	1	1
GJB3	1	1	1	1	1	268.769094115344	1	1	1	1
GJB5	1	1	1	1	1	144.600731859243	1	1	1	1
GJB6	1	1	1	1	1	304.608278225364	1	1	1	1
GK	1	1	1	131.004105539079	1	1	1	1	1	1
GLA	1	1	191.514852720377	117.975325440081	775.795070362731	26.8400020437818	83.4052730711122	127.253845576829	1	44.5743502193163
GLCE	1	1	1	1	1	1	1	1	1	51.1559747989109
GLDN	1	1	45.6194763900467	1	1	1	1	1	1	1
GLIPR1	153.273379448316	215.02216551482	68.3911080716595	86.3151256841725	1	26.5919946582237	1	1	1	1
GLIPR2	145.843503052673	1	69.5033583275688	113.570901144146	1	1	78.1751567918446	212.15736818354	1	1
GLS	1	1	1	19.6905012202531	1	15.8809805363061	1	90.126212222894	1	14.0119790127724
GLT8D2	1	1	181.897711530811	1	1	1	1	1	1	1
GM2A	1	1	1	34.363939159264	1	52.6813851227828	132.058793373397	1	1	1
GMDS	1	1	1	11.1203091067007	131.941236036213	34.3303427503626	1	62.2295842760697	1	101.153957353127
GMFG	468.343220519739	735.837822784605	1	332.117045648986	283.288857183145	1	59.4076741170524	189.348731095479	1	327.952400452717
GMIP	1	102.483496720776	1	103.732333638627	1	1	1	80.4140028351232	1	1
GMNN	1	1	1	1	1	131.605956691151	1	14.0297547193153	1	1
GMPPA	1	1	1	37.326279752295	225.430171006144	60.0553783754191	46.2465369432345	1	89.354523872071	89.3075039682687
GMPPB	1	1	1	63.7908083573182	336.544133109209	30.9191838238685	1	1	1	1
GMPR	1	1	1	1	1	1	195.557206310343	1	368.427973704206	1
GMPS	1	1	90.5288548704265	1	1	113.547550735243	1	1	32.4894953757642	1
GNA14	1	1	1	1	1	1	1	1	1	100.186598491957
GNA15	1	1	1	188.549454573714	1	42.2764926357111	150.445649079771	1	1	1
GNAI1	1	1	1	1	1	92.4642298043745	1	1	1	71.3541823863638
GNB5	1	1	42.0493402363823	1	73.6063383041496	26.0881544711297	1	1	1	1
GNG11	1	1	160.908869340868	1	1	1	1	1	1	1158.18132321556
GNG2	169.683390182588	160.646189290195	1	1	1	1	58.7426641739386	63.4238616479713	1	75.1186997270225
GNG7	1	1	1	1	38.2277000723658	1	1	1	1	1
GNL2	1	1	1	1	60.9493112197502	105.483715766862	106.660545006598	1	1	82.9403892800141
GNLY	1997.33571384188	1	1	1	1	1	1	1	937.746305325771	1
GNPAT	1	1	1	1	1	28.3296810046292	94.8975541474692	23.9256239582158	137.015651086055	36.2143262846645
GNPDA1	1	1	1	135.386833957434	1	41.1791243343363	1	131.543403908587	11.7013429679939	1
GNPTAB	1	1	1	42.7801133926006	1	1	184.613199895028	1	1	1
GOLGA1	1	1	1	1	1	1	1	1	82.5357563452843	1
GOLGA8A	1	143.033194708569	1	1	38.2380762599786	26.2550228900057	1	1	1	33.0507987721381
GOLGA8B	1	79.5350144493017	1	1	43.9284231371221	1	1	1	81.8894602720658	1
GOLPH3	1	133.893445084131	80.4338180836715	1	53.0413302680871	37.0632870081679	1	108.071530032327	1	86.6382606311909
GPAT2	1	1	81.9963110704658	1	1	1	1	1	1	51.6367655966237
GPC3	1	1	178.3886768672	1	1	1	1	1	1	1
GPC4	1	1	1	1	1	1	1	1	29.6555338138053	1
GPC5	1	1	1	1	1	1	1	47.4531189665105	1	1
GPCPD1	123.207161886269	183.377650226267	1	39.6459181222658	1	1	1	1	1	28.2286980505505
GPD1L	1	1	1	1	1	1	102.04075454961	1	50.4490123553422	1
GPN1	203.613854343856	219.559014526215	1	72.9596858640947	1	178.480433060076	1	1	160.981680261786	1
GPN2	1	1	1	1	1	44.9698495981075	1	1	1	1
GPN3	1	1	1	73.6215707702708	1	59.5509576547746	1	1	1	1
